id,title,category,source,tags,source_url
hf_EleutherAI_gpt-j-6b,EleutherAI/gpt-j-6b,text-generation,Hugging Face,,https://huggingface.co/EleutherAI/gpt-j-6b
hf_EleutherAI_gpt-neo-1.3B,EleutherAI/gpt-neo-1.3B,text-generation,Hugging Face,,https://huggingface.co/EleutherAI/gpt-neo-1.3B
hf_EleutherAI_gpt-neo-125m,EleutherAI/gpt-neo-125m,text-generation,Hugging Face,,https://huggingface.co/EleutherAI/gpt-neo-125m
hf_EleutherAI_gpt-neo-2.7B,EleutherAI/gpt-neo-2.7B,text-generation,Hugging Face,,https://huggingface.co/EleutherAI/gpt-neo-2.7B
hf_EleutherAI_gpt-neox-20b,EleutherAI/gpt-neox-20b,text-generation,Hugging Face,,https://huggingface.co/EleutherAI/gpt-neox-20b
hf_EleutherAI_pythia-1.4b,EleutherAI/pythia-1.4b,text-generation,Hugging Face,,https://huggingface.co/EleutherAI/pythia-1.4b
hf_EleutherAI_pythia-14m,EleutherAI/pythia-14m,text-generation,Hugging Face,,https://huggingface.co/EleutherAI/pythia-14m
hf_EleutherAI_pythia-160m,EleutherAI/pythia-160m,text-generation,Hugging Face,arxiv:2101.00027|arxiv:2201.07311|arxiv:2304.01373|causal-lm|dataset:EleutherAI/pile|deploy:azure|en|endpoints_compatible|gpt_neox|license:apache-2.0|pythia|pytorch|region:us|safetensors|text-generation|text-generation-inference|transformers,https://huggingface.co/EleutherAI/pythia-160m
hf_EleutherAI_pythia-160m-deduped,EleutherAI/pythia-160m-deduped,text-generation,Hugging Face,,https://huggingface.co/EleutherAI/pythia-160m-deduped
hf_EleutherAI_pythia-1b,EleutherAI/pythia-1b,text-generation,Hugging Face,,https://huggingface.co/EleutherAI/pythia-1b
hf_EleutherAI_pythia-2.8b,EleutherAI/pythia-2.8b,text-generation,Hugging Face,,https://huggingface.co/EleutherAI/pythia-2.8b
hf_EleutherAI_pythia-410m,EleutherAI/pythia-410m,text-generation,Hugging Face,,https://huggingface.co/EleutherAI/pythia-410m
hf_EleutherAI_pythia-410m-deduped,EleutherAI/pythia-410m-deduped,text-generation,Hugging Face,,https://huggingface.co/EleutherAI/pythia-410m-deduped
hf_EleutherAI_pythia-6.9b,EleutherAI/pythia-6.9b,text-generation,Hugging Face,,https://huggingface.co/EleutherAI/pythia-6.9b
hf_EleutherAI_pythia-70m-deduped,EleutherAI/pythia-70m-deduped,text-generation,Hugging Face,,https://huggingface.co/EleutherAI/pythia-70m-deduped
hf_GSAI-ML_LLaDA-1.5,GSAI-ML/LLaDA-1.5,text-generation,Hugging Face,,https://huggingface.co/GSAI-ML/LLaDA-1.5
hf_GSAI-ML_LLaDA-8B-Base,GSAI-ML/LLaDA-8B-Base,text-generation,Hugging Face,,https://huggingface.co/GSAI-ML/LLaDA-8B-Base
hf_GSAI-ML_LLaDA-8B-Instruct,GSAI-ML/LLaDA-8B-Instruct,text-generation,Hugging Face,,https://huggingface.co/GSAI-ML/LLaDA-8B-Instruct
hf_GadflyII_GLM-4.7-Flash-NVFP4,GadflyII/GLM-4.7-Flash-NVFP4,text-generation,Hugging Face,,https://huggingface.co/GadflyII/GLM-4.7-Flash-NVFP4
hf_GadflyII_Qwen3-Coder-Next-NVFP4,GadflyII/Qwen3-Coder-Next-NVFP4,text-generation,Hugging Face,,https://huggingface.co/GadflyII/Qwen3-Coder-Next-NVFP4
hf_GeneralAnalysis_GA_Guard_Core,GeneralAnalysis/GA_Guard_Core,text-generation,Hugging Face,,https://huggingface.co/GeneralAnalysis/GA_Guard_Core
hf_GeneralAnalysis_GA_Guard_Lite,GeneralAnalysis/GA_Guard_Lite,text-generation,Hugging Face,,https://huggingface.co/GeneralAnalysis/GA_Guard_Lite
hf_GeneralAnalysis_GA_Guard_Thinking,GeneralAnalysis/GA_Guard_Thinking,text-generation,Hugging Face,,https://huggingface.co/GeneralAnalysis/GA_Guard_Thinking
hf_Goekdeniz-Guelmez_Josiefied-Qwen3-VL-4B-Instruct-abliterated-beta-v1,Goekdeniz-Guelmez/Josiefied-Qwen3-VL-4B-Instruct-abliterated-beta-v1,text-generation,Hugging Face,,https://huggingface.co/Goekdeniz-Guelmez/Josiefied-Qwen3-VL-4B-Instruct-abliterated-beta-v1
hf_HuggingFaceH4_tiny-random-LlamaForCausalLM,HuggingFaceH4/tiny-random-LlamaForCausalLM,text-generation,Hugging Face,,https://huggingface.co/HuggingFaceH4/tiny-random-LlamaForCausalLM
hf_HuggingFaceH4_zephyr-7b-beta,HuggingFaceH4/zephyr-7b-beta,text-generation,Hugging Face,,https://huggingface.co/HuggingFaceH4/zephyr-7b-beta
hf_HuggingFaceM4_tiny-random-LlamaForCausalLM,HuggingFaceM4/tiny-random-LlamaForCausalLM,text-generation,Hugging Face,,https://huggingface.co/HuggingFaceM4/tiny-random-LlamaForCausalLM
hf_HuggingFaceTB_SmolLM-1.7B,HuggingFaceTB/SmolLM-1.7B,text-generation,Hugging Face,,https://huggingface.co/HuggingFaceTB/SmolLM-1.7B
hf_HuggingFaceTB_SmolLM-135M,HuggingFaceTB/SmolLM-135M,text-generation,Hugging Face,,https://huggingface.co/HuggingFaceTB/SmolLM-135M
hf_HuggingFaceTB_SmolLM2-1.7B,HuggingFaceTB/SmolLM2-1.7B,text-generation,Hugging Face,,https://huggingface.co/HuggingFaceTB/SmolLM2-1.7B
hf_HuggingFaceTB_SmolLM2-1.7B-Instruct,HuggingFaceTB/SmolLM2-1.7B-Instruct,text-generation,Hugging Face,,https://huggingface.co/HuggingFaceTB/SmolLM2-1.7B-Instruct
hf_HuggingFaceTB_SmolLM2-135M,HuggingFaceTB/SmolLM2-135M,text-generation,Hugging Face,,https://huggingface.co/HuggingFaceTB/SmolLM2-135M
hf_HuggingFaceTB_SmolLM2-135M-Instruct,HuggingFaceTB/SmolLM2-135M-Instruct,text-generation,Hugging Face,,https://huggingface.co/HuggingFaceTB/SmolLM2-135M-Instruct
hf_HuggingFaceTB_SmolLM2-360M,HuggingFaceTB/SmolLM2-360M,text-generation,Hugging Face,,https://huggingface.co/HuggingFaceTB/SmolLM2-360M
hf_HuggingFaceTB_SmolLM2-360M-Instruct,HuggingFaceTB/SmolLM2-360M-Instruct,text-generation,Hugging Face,,https://huggingface.co/HuggingFaceTB/SmolLM2-360M-Instruct
hf_HuggingFaceTB_SmolLM3-3B,HuggingFaceTB/SmolLM3-3B,text-generation,Hugging Face,,https://huggingface.co/HuggingFaceTB/SmolLM3-3B
hf_HuggingFaceTB_SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-Base,text-generation,Hugging Face,,https://huggingface.co/HuggingFaceTB/SmolLM3-3B-Base
hf_IQuestLab_IQuest-Coder-V1-40B-Instruct,IQuestLab/IQuest-Coder-V1-40B-Instruct,text-generation,Hugging Face,,https://huggingface.co/IQuestLab/IQuest-Coder-V1-40B-Instruct
hf_IQuestLab_IQuest-Coder-V1-40B-Loop-Instruct,IQuestLab/IQuest-Coder-V1-40B-Loop-Instruct,text-generation,Hugging Face,,https://huggingface.co/IQuestLab/IQuest-Coder-V1-40B-Loop-Instruct
hf_IlyaGusev_saiga_llama3_8b,IlyaGusev/saiga_llama3_8b,text-generation,Hugging Face,,https://huggingface.co/IlyaGusev/saiga_llama3_8b
hf_Isotr0py_deepseek-vl2-tiny,Isotr0py/deepseek-vl2-tiny,text-generation,Hugging Face,,https://huggingface.co/Isotr0py/deepseek-vl2-tiny
hf_JackFram_llama-160m,JackFram/llama-160m,text-generation,Hugging Face,,https://huggingface.co/JackFram/llama-160m
hf_JackFram_llama-68m,JackFram/llama-68m,text-generation,Hugging Face,,https://huggingface.co/JackFram/llama-68m
hf_Jackrong_Qwen3.5-4B-Claude-4.6-Opus-Reasoning-Distilled-GGUF,Jackrong/Qwen3.5-4B-Claude-4.6-Opus-Reasoning-Distilled-GGUF,text-generation,Hugging Face,,https://huggingface.co/Jackrong/Qwen3.5-4B-Claude-4.6-Opus-Reasoning-Distilled-GGUF
hf_Jackrong_Qwen3.5-9B-GLM5.1-Distill-v1-GGUF,Jackrong/Qwen3.5-9B-GLM5.1-Distill-v1-GGUF,text-generation,Hugging Face,,https://huggingface.co/Jackrong/Qwen3.5-9B-GLM5.1-Distill-v1-GGUF
hf_Jackrong_Qwopus-GLM-18B-Merged-GGUF,Jackrong/Qwopus-GLM-18B-Merged-GGUF,text-generation,Hugging Face,,https://huggingface.co/Jackrong/Qwopus-GLM-18B-Merged-GGUF
hf_JetLM_SDAR-8B-Chat,JetLM/SDAR-8B-Chat,text-generation,Hugging Face,,https://huggingface.co/JetLM/SDAR-8B-Chat
hf_Jiunsong_supergemma4-26b-uncensored-gguf-v2,Jiunsong/supergemma4-26b-uncensored-gguf-v2,text-generation,Hugging Face,,https://huggingface.co/Jiunsong/supergemma4-26b-uncensored-gguf-v2
hf_KBlueLeaf_TIPO-500M-ft,KBlueLeaf/TIPO-500M-ft,text-generation,Hugging Face,,https://huggingface.co/KBlueLeaf/TIPO-500M-ft
hf_KevinJK51_Qwen3.6-12B-IQ-Ultra-Heretic-Uncensored-Thinking-V2-Hightop-GGUF,KevinJK51/Qwen3.6-12B-IQ-Ultra-Heretic-Uncensored-Thinking-V2-Hightop-GGUF,text-generation,Hugging Face,,https://huggingface.co/KevinJK51/Qwen3.6-12B-IQ-Ultra-Heretic-Uncensored-Thinking-V2-Hightop-GGUF
hf_KyleHessling1_Qwopus-GLM-18B-Merged-GGUF,KyleHessling1/Qwopus-GLM-18B-Merged-GGUF,text-generation,Hugging Face,,https://huggingface.co/KyleHessling1/Qwopus-GLM-18B-Merged-GGUF
hf_LGAI-EXAONE_EXAONE-3.0-7.8B-Instruct,LGAI-EXAONE/EXAONE-3.0-7.8B-Instruct,text-generation,Hugging Face,,https://huggingface.co/LGAI-EXAONE/EXAONE-3.0-7.8B-Instruct
hf_LGAI-EXAONE_EXAONE-3.5-2.4B-Instruct,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,text-generation,Hugging Face,,https://huggingface.co/LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct
hf_LGAI-EXAONE_EXAONE-3.5-32B-Instruct-AWQ,LGAI-EXAONE/EXAONE-3.5-32B-Instruct-AWQ,text-generation,Hugging Face,,https://huggingface.co/LGAI-EXAONE/EXAONE-3.5-32B-Instruct-AWQ
hf_LGAI-EXAONE_EXAONE-3.5-7.8B-Instruct,LGAI-EXAONE/EXAONE-3.5-7.8B-Instruct,text-generation,Hugging Face,,https://huggingface.co/LGAI-EXAONE/EXAONE-3.5-7.8B-Instruct
hf_LGAI-EXAONE_EXAONE-4.0-32B,LGAI-EXAONE/EXAONE-4.0-32B,text-generation,Hugging Face,,https://huggingface.co/LGAI-EXAONE/EXAONE-4.0-32B
hf_LGAI-EXAONE_K-EXAONE-236B-A23B,LGAI-EXAONE/K-EXAONE-236B-A23B,text-generation,Hugging Face,,https://huggingface.co/LGAI-EXAONE/K-EXAONE-236B-A23B
hf_LSX-UniWue_LLaMmlein_1B_prerelease,LSX-UniWue/LLaMmlein_1B_prerelease,text-generation,Hugging Face,,https://huggingface.co/LSX-UniWue/LLaMmlein_1B_prerelease
hf_LargitData_gemma-4-26b-a4b-it-fp8,LargitData/gemma-4-26b-a4b-it-fp8,text-generation,Hugging Face,,https://huggingface.co/LargitData/gemma-4-26b-a4b-it-fp8
hf_LeaderboardModel1_Qwen3.6-27B-DFlash-autoround-W4A16,LeaderboardModel1/Qwen3.6-27B-DFlash-autoround-W4A16,text-generation,Hugging Face,,https://huggingface.co/LeaderboardModel1/Qwen3.6-27B-DFlash-autoround-W4A16
hf_LilaRest_gemma-4-31B-it-NVFP4-turbo,LilaRest/gemma-4-31B-it-NVFP4-turbo,text-generation,Hugging Face,,https://huggingface.co/LilaRest/gemma-4-31B-it-NVFP4-turbo
hf_LiquidAI_LFM2-1.2B,LiquidAI/LFM2-1.2B,text-generation,Hugging Face,,https://huggingface.co/LiquidAI/LFM2-1.2B
hf_LiquidAI_LFM2-24B-A2B,LiquidAI/LFM2-24B-A2B,text-generation,Hugging Face,,https://huggingface.co/LiquidAI/LFM2-24B-A2B
hf_LiquidAI_LFM2-8B-A1B,LiquidAI/LFM2-8B-A1B,text-generation,Hugging Face,,https://huggingface.co/LiquidAI/LFM2-8B-A1B
hf_LiquidAI_LFM2.5-1.2B-Instruct,LiquidAI/LFM2.5-1.2B-Instruct,text-generation,Hugging Face,,https://huggingface.co/LiquidAI/LFM2.5-1.2B-Instruct
hf_LiquidAI_LFM2.5-1.2B-Instruct-GGUF,LiquidAI/LFM2.5-1.2B-Instruct-GGUF,text-generation,Hugging Face,,https://huggingface.co/LiquidAI/LFM2.5-1.2B-Instruct-GGUF
hf_LiquidAI_LFM2.5-350M,LiquidAI/LFM2.5-350M,text-generation,Hugging Face,,https://huggingface.co/LiquidAI/LFM2.5-350M
hf_LiquidAI_LFM2.5-350M-Base,LiquidAI/LFM2.5-350M-Base,text-generation,Hugging Face,,https://huggingface.co/LiquidAI/LFM2.5-350M-Base
hf_LiquidAI_LFM2.5-8B-A1B,LiquidAI/LFM2.5-8B-A1B,text-generation,Hugging Face,,https://huggingface.co/LiquidAI/LFM2.5-8B-A1B
hf_LiquidAI_LFM2.5-8B-A1B-GGUF,LiquidAI/LFM2.5-8B-A1B-GGUF,text-generation,Hugging Face,,https://huggingface.co/LiquidAI/LFM2.5-8B-A1B-GGUF
hf_LuffyTheFox_Qwen3.5-9B-Claude-4.6-Opus-Uncensored-Distilled-GGUF,LuffyTheFox/Qwen3.5-9B-Claude-4.6-Opus-Uncensored-Distilled-GGUF,text-generation,Hugging Face,,https://huggingface.co/LuffyTheFox/Qwen3.5-9B-Claude-4.6-Opus-Uncensored-Distilled-GGUF
hf_LykosAI_GPT-Prompt-Expansion-Fooocus-v2,LykosAI/GPT-Prompt-Expansion-Fooocus-v2,text-generation,Hugging Face,,https://huggingface.co/LykosAI/GPT-Prompt-Expansion-Fooocus-v2
hf_MaxJeblick_llama2-0b-unit-test,MaxJeblick/llama2-0b-unit-test,text-generation,Hugging Face,,https://huggingface.co/MaxJeblick/llama2-0b-unit-test
hf_Maykeye_TinyLLama-v0,Maykeye/TinyLLama-v0,text-generation,Hugging Face,,https://huggingface.co/Maykeye/TinyLLama-v0
hf_MaziyarPanahi_DeepSeek-R1-0528-Qwen3-8B-GGUF,MaziyarPanahi/DeepSeek-R1-0528-Qwen3-8B-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/DeepSeek-R1-0528-Qwen3-8B-GGUF
hf_MaziyarPanahi_DeepSeek-V3-0324-GGUF,MaziyarPanahi/DeepSeek-V3-0324-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/DeepSeek-V3-0324-GGUF
hf_MaziyarPanahi_GLM-4.6V-Flash-GGUF,MaziyarPanahi/GLM-4.6V-Flash-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/GLM-4.6V-Flash-GGUF
hf_MaziyarPanahi_INTELLECT-2-GGUF,MaziyarPanahi/INTELLECT-2-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/INTELLECT-2-GGUF
hf_MaziyarPanahi_Llama-3-8B-Instruct-32k-v0.1-GGUF,MaziyarPanahi/Llama-3-8B-Instruct-32k-v0.1-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Llama-3-8B-Instruct-32k-v0.1-GGUF
hf_MaziyarPanahi_Llama-3-8B-Instruct-64k-GGUF,MaziyarPanahi/Llama-3-8B-Instruct-64k-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Llama-3-8B-Instruct-64k-GGUF
hf_MaziyarPanahi_Llama-3.2-1B-Instruct-GGUF,MaziyarPanahi/Llama-3.2-1B-Instruct-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Llama-3.2-1B-Instruct-GGUF
hf_MaziyarPanahi_Llama-3.2-3B-Instruct-GGUF,MaziyarPanahi/Llama-3.2-3B-Instruct-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Llama-3.2-3B-Instruct-GGUF
hf_MaziyarPanahi_Llama-3.3-70B-Instruct-GGUF,MaziyarPanahi/Llama-3.3-70B-Instruct-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Llama-3.3-70B-Instruct-GGUF
hf_MaziyarPanahi_Meta-Llama-3-8B-Instruct-GGUF,MaziyarPanahi/Meta-Llama-3-8B-Instruct-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Meta-Llama-3-8B-Instruct-GGUF
hf_MaziyarPanahi_Meta-Llama-3.1-405B-Instruct-GGUF,MaziyarPanahi/Meta-Llama-3.1-405B-Instruct-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Meta-Llama-3.1-405B-Instruct-GGUF
hf_MaziyarPanahi_Meta-Llama-3.1-70B-Instruct-GGUF,MaziyarPanahi/Meta-Llama-3.1-70B-Instruct-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Meta-Llama-3.1-70B-Instruct-GGUF
hf_MaziyarPanahi_Meta-Llama-3.1-8B-Instruct-GGUF,MaziyarPanahi/Meta-Llama-3.1-8B-Instruct-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Meta-Llama-3.1-8B-Instruct-GGUF
hf_MaziyarPanahi_Ministral-3-14B-Reasoning-2512-GGUF,MaziyarPanahi/Ministral-3-14B-Reasoning-2512-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Ministral-3-14B-Reasoning-2512-GGUF
hf_MaziyarPanahi_Ministral-3-3B-Reasoning-2512-GGUF,MaziyarPanahi/Ministral-3-3B-Reasoning-2512-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Ministral-3-3B-Reasoning-2512-GGUF
hf_MaziyarPanahi_Mistral-7B-Instruct-v0.3-GGUF,MaziyarPanahi/Mistral-7B-Instruct-v0.3-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Mistral-7B-Instruct-v0.3-GGUF
hf_MaziyarPanahi_Mistral-Large-Instruct-2411-GGUF,MaziyarPanahi/Mistral-Large-Instruct-2411-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Mistral-Large-Instruct-2411-GGUF
hf_MaziyarPanahi_Mistral-Nemo-Instruct-2407-GGUF,MaziyarPanahi/Mistral-Nemo-Instruct-2407-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Mistral-Nemo-Instruct-2407-GGUF
hf_MaziyarPanahi_Mistral-Small-24B-Instruct-2501-GGUF,MaziyarPanahi/Mistral-Small-24B-Instruct-2501-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Mistral-Small-24B-Instruct-2501-GGUF
hf_MaziyarPanahi_Mistral-Small-Instruct-2409-GGUF,MaziyarPanahi/Mistral-Small-Instruct-2409-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Mistral-Small-Instruct-2409-GGUF
hf_MaziyarPanahi_Mixtral-8x22B-v0.1-GGUF,MaziyarPanahi/Mixtral-8x22B-v0.1-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Mixtral-8x22B-v0.1-GGUF
hf_MaziyarPanahi_NVIDIA-Nemotron-Nano-12B-v2-GGUF,MaziyarPanahi/NVIDIA-Nemotron-Nano-12B-v2-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/NVIDIA-Nemotron-Nano-12B-v2-GGUF
hf_MaziyarPanahi_Nemotron-Orchestrator-8B-GGUF,MaziyarPanahi/Nemotron-Orchestrator-8B-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Nemotron-Orchestrator-8B-GGUF
hf_MaziyarPanahi_Phi-3.5-mini-instruct-GGUF,MaziyarPanahi/Phi-3.5-mini-instruct-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Phi-3.5-mini-instruct-GGUF
hf_MaziyarPanahi_Phi-4-mini-instruct-GGUF,MaziyarPanahi/Phi-4-mini-instruct-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Phi-4-mini-instruct-GGUF
hf_MaziyarPanahi_QwQ-32B-GGUF,MaziyarPanahi/QwQ-32B-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/QwQ-32B-GGUF
hf_MaziyarPanahi_Qwen2-7B-Instruct-GGUF,MaziyarPanahi/Qwen2-7B-Instruct-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Qwen2-7B-Instruct-GGUF
hf_MaziyarPanahi_Qwen2.5-1.5B-Instruct-GGUF,MaziyarPanahi/Qwen2.5-1.5B-Instruct-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Qwen2.5-1.5B-Instruct-GGUF
hf_MaziyarPanahi_Qwen2.5-7B-Instruct-GGUF,MaziyarPanahi/Qwen2.5-7B-Instruct-GGUF,text-generation,Hugging Face,,https://huggingface.co/MaziyarPanahi/Qwen2.5-7B-Instruct-GGUF
